8181 26518
2062 6078 -510
4223 5625 542
749 97 -335
265 4329 625
6526 6476 -113
3468 5710 -905
6873 7621 -510
3533 4555 169
1125 5567 -682
2227 5757 -855
3084 4029 527
7627 4702 -650
3872 143 965
946 40 -343
5983 5040 653
3456 1849 256
4541 5802 -20
5959 3916 -93
3294 52 504
7737 2264 -605
2662 7851 -82
1045 6570 825
71 5334 -658
5599 4870 910
1500 6985 -67
4125 5756 -827
2180 1588 -909
2238 2034 293
6925 3737 174
2446 7940 -920
6517 736 -94
5253 7461 852
5842 2418 -841
280 3821 -844
1062 1070 -825
4048 6074 -925
1824 5801 721
266 6912 996
599 6184 -249
6850 7807 626
7659 7906 -697
7568 426 -196
2163 6108 -287
5380 1081 153
7758 2301 -421
7390 2398 630
2000 1087 440
5744 4117 -647
5475 5023 631
3197 1449 -428
2153 5152 173
7969 547 354
3654 456 -499
3605 2845 42
5772 6234 495
1096 7300 476
5642 6219 44
1720 6055 824
5325 1976 70
1628 2616 640
2030 1482 838
6550 6721 -763
6346 3123 -113
3697 5117 295
4870 2820 490
6357 4577 -755
7950 5530 213
2256 3489 397
6267 1987 915
4661 4921 362
6155 383 367
4474 1024 -104
1194 5448 -934
1521 119 -907
2887 7826 294
2910 5051 -521
5744 5662 -685
1348 3527 -416
6467 1926 19
3930 6933 -502
7340 2493 -482
3390 3202 -994
6201 1709 905
1800 5464 910
6715 1374 617
1260 4999 735
2331 1531 -72
2966 3765 70
4598 7124 -334
368 8105 420
5211 7858 -104
1767 5522 771
3363 1240 918
2960 7726 -160
93 4472 85
1765 3383 -288
7265 7161 -747
5129 7786 822
5073 3479 270
1391 4817 911
4289 1089 122
1174 2343 291
5085 1620 71
1081 3074 -807
4707 5365 729
7044 2991 338
7456 1715 -692
2713 1558 509
7295 3514 -77
984 4220 -687
620 5874 -163
345 6217 174
5698 3345 498
940 339 -355
585 1996 -588
5654 7301 -106
3983 2571 194
3537 2817 100
6640 7477 -889
4354 6476 419
6013 6535 -689
912 3365 591
90 7448 -924
1827 6178 36
2919 3855 -393
1685 5918 364
2475 3037 660
5560 3467 255
722 3351 936
1642 5430 -886
6806 6148 -564
3905 191 555
4050 5846 -489
5443 790 -415
6171 7632 -784
4214 5673 350
3876 6260 -131
5255 2323 -128
8171 88 896
2613 7255 842
6144 1109 -832
5115 1586 -754
4682 3498 368
1269 2978 -500
102 5927 515
3219 7715 -468
141 4488 -993
1252 3112 -130
1050 4995 -868
5214 8149 393
6352 4088 870
8084 2983 208
2544 4729 364
527 427 199
3634 1734 -290
7546 618 -928
2457 1369 256
6871 1063 -457
5838 6138 -321
5566 4095 602
5126 7758 -184
2770 7863 919
7559 3747 -173
7723 6522 158
3138 4936 -515
4369 488 -305
7364 450 -255
6662 5301 -329
4987 1829 135
1511 4709 852
3782 7017 -966
5446 6406 -453
4157 5259 863
7052 6269 56
3001 7263 -946
2023 3943 387
7445 5509 361
3005 2106 359
1969 7424 -395
2743 1530 167
5978 1889 464
2796 6717 132
4060 6454 729
5088 2538 -184
7375 3660 533
5905 1831 -432
5300 1500 5
4836 1389 975
6751 6461 -5
2135 5181 -673
6579 4039 -249
1151 4338 -639
2956 3656 678
2562 828 0
2329 5630 -316
226 5456 -823
2603 5658 -228
1993 354 517
1895 1439 -553
8136 3320 973
4127 4535 -937
6805 7833 658
1006 80 563
2701 1789 568
4548 6008 716
2808 4981 -379
438 5835 -595
7036 2626 77
276 5703 -313
721 6800 153
2088 5497 270
2638 4512 988
3709 7575 329
4097 7915 -406
7816 6285 724
5355 8120 -650
2328 1535 550
1670 590 -424
984 7476 -979
1677 641 930
5993 2318 -662
3854 92 272
3470 5024 293
315 3299 -800
3590 297 -995
3387 3817 -990
6630 8086 -55
1184 4670 118
6671 6815 -19
2841 1469 66
4386 7401 -309
5652 2075 123
3918 5370 -191
423 2517 -428
7620 5642 100
4427 7778 989
8056 4128 -991
269 4588 27
7295 7361 -225
2772 2413 -205
5720 669 622
4010 1415 812
118 2745 971
2056 7197 525
8058 8013 535
3382 6555 740
6549 5653 -326
1149 202 3
6678 4548 -804
6527 2844 864
3234 4693 -635
4463 378 -602
783 2552 460
5928 3711 -670
6127 2458 417
6280 1951 -607
2805 3294 -531
7550 2933 28
1188 2198 638
7807 6031 567
4282 2225 394
7003 5923 486
4610 3571 63
6082 4527 282
5010 783 -497
4348 800 -318
4574 7181 329
1262 1441 254
2202 7741 -759
5659 1131 736
4785 4991 -503
5617 4509 546
4833 6840 -706
28 624 566
6569 7237 110
3567 4010 477
5458 4784 -186
1407 6788 -745
3505 7763 -814
5004 1265 -713
811 2213 -517
1712 4875 -777
2388 1413 92
2199 2947 -656
6475 4206 -332
2325 331 373
1531 2267 -128
428 4304 -39
1463 5908 -202
5558 655 -679
6095 7067 -775
6519 1937 -622
3186 7271 632
1111 6957 -635
7106 5106 659
4005 421 -648
3320 3186 -33
6516 5891 853
4068 7653 -805
5802 6909 -666
6110 6836 174
3313 715 10
2976 2530 -154
7523 506 -844
7861 6139 503
2722 2405 643
7169 1260 -730
5728 8002 -322
1543 799 772
6073 2846 772
5441 3467 624
8041 782 414
7042 3499 -856
6039 5890 711
7002 7364 -46
1287 7037 -263
6710 2313 -842
2093 28 -379
3371 4226 -194
966 2389 98
5014 3936 248
3073 7159 127
2764 5503 -949
7116 3433 443
7811 6613 163
2594 4640 801
2051 6542 868
711 4912 -675
4267 3400 491
53 6364 433
6389 5873 363
3533 924 -748
769 5879 -138
1747 1935 406
8047 6925 -299
6934 3485 1
7229 7367 -95
3305 3846 -512
3200 6804 -538
4831 7873 -79
45 978 -387
2846 3289 -562
2203 3229 24
976 7021 -830
2817 2100 491
1328 3368 -131
4452 1505 291
6900 4210 379
4356 1114 840
7674 6398 -815
3258 3677 -468
7482 1980 189
8146 2209 -868
600 529 -185
2295 882 187
7966 7296 642
5136 1068 -757
4648 3706 78
3456 2751 387
4640 1364 800
2491 2326 748
307 163 -74
3284 6219 -831
440 1708 558
3312 1892 -695
6003 6343 306
3146 1001 482
1765 2555 -640
3013 1416 828
6914 5124 240
3645 6970 504
345 5353 -232
367 1041 -421
1724 4799 73
8141 2453 -322
1910 3287 79
2639 3711 88
4556 587 60
4085 6125 294
3794 7897 480
4708 4840 156
7048 4952 -110
4093 239 467
6492 7744 -977
6276 5445 222
5956 7572 519
169 7026 -629
6538 2085 578
7822 149 -920
3936 4640 856
8082 5292 249
4712 1524 913
6258 2805 -362
6891 3542 950
4679 4590 724
6577 7235 -875
4368 5762 640
5677 1254 -474
2741 4416 -132
2501 5034 -300
1393 1699 -991
1784 64 836
3368 7254 -881
7014 156 630
7809 1570 -107
1067 651 211
4684 1003 -349
904 1504 -701
766 2205 778
7185 7907 260
964 7160 499
3588 1389 677
4145 5582 708
1269 2520 75
6062 3746 549
2187 7015 78
4002 5609 201
4112 4134 -825
2239 2017 -52
1495 1176 281
1594 53 997
4709 1559 154
4258 6403 -619
3535 6194 268
5759 5575 625
3338 217 -405
2662 4580 -509
4276 4607 -113
3565 1400 -894
4076 6251 -191
5710 6793 -512
4118 4855 -220
1676 6644 50
495 423 866
2906 5579 509
1330 478 -553
6192 19 -402
4965 1192 -396
3517 3784 645
3941 1069 143
5139 6374 738
4038 2210 -315
6379 6564 786
1981 5121 -715
699 7314 -658
7122 295 506
2353 519 -946
659 7321 -130
3560 4829 -336
1887 7571 -918
3127 7213 825
6235 4690 978
5947 6017 -249
6185 2405 290
4716 4008 975
7418 373 728
5962 4880 -242
3172 2477 -165
820 7371 885
1457 312 290
4767 5448 527
3032 779 -934
6373 1646 -851
3173 2958 -940
5252 5253 -40
4264 5978 -170
3320 7588 981
7100 7339 866
8071 6641 -933
4978 7303 440
2224 6689 -268
4132 2520 24
291 5165 486
2958 6474 -909
7956 5049 421
5620 6393 -244
3992 2128 -213
4724 5027 296
1654 4032 -20
1519 5370 -979
6206 1526 791
3027 7518 -555
8100 2518 308
2892 3528 -119
2766 5231 -703
372 6719 670
2808 7578 -679
2712 7502 625
5206 281 -986
2807 5696 -313
1095 1152 -315
833 3566 867
6726 5825 -785
1759 5900 -624
4385 4763 -995
4239 210 -287
4666 1921 967
6930 5621 986
929 4408 12
7550 2460 -104
6637 1669 195
1343 3149 614
940 491 370
6697 6997 -123
3352 4436 -469
4880 8025 618
4365 7235 933
5818 6936 -656
2582 5506 583
3477 2127 136
346 4268 -921
7968 7196 -325
7207 6312 537
8064 3548 776
5239 4198 -707
3109 2177 -237
7132 7527 -647
6972 4829 -763
5236 750 -347
2214 4946 511
6917 5416 -550
2385 2642 -579
1924 1595 -196
1957 899 164
6989 5946 -49
5077 4008 191
6118 7169 914
7844 2389 91
564 7576 245
3704 7272 596
1746 6191 -421
1639 7788 -233
407 7291 593
6675 587 -485
5651 4654 -408
7966 2750 946
6540 7526 506
2376 3687 941
3924 1186 460
4857 4310 350
6869 4467 -626
4456 5149 167
1014 3087 615
7474 4474 -143
4946 5817 -971
7166 6174 512
1994 791 -514
4069 4835 511
1845 2684 387
4722 8138 92
1180 2819 175
7810 332 121
7350 6788 831
2503 4529 344
8085 6400 798
7054 7235 678
551 3289 58
5083 7059 734
4007 3858 -590
3400 1194 581
1349 7779 864
6058 6986 163
5101 409 234
4848 2361 445
12 3554 904
6813 4990 476
2167 1826 397
3600 209 -558
917 7026 604
4485 6292 -623
3619 5544 793
6232 3050 -556
77 4696 -840
7488 1263 -333
5229 6416 -307
4762 7383 609
4938 771 -632
3281 3487 129
3511 6175 225
2603 141 205
7583 3119 815
3373 2488 -396
1205 6726 230
7046 262 450
3434 3764 -666
6379 1034 94
4577 6996 -131
5276 1864 714
4529 771 245
6663 4633 740
1426 648 495
458 7447 590
1593 2688 296
2535 1705 -270
6137 3805 59
4186 1255 409
7318 7660 -939
166 907 -18
1414 8146 207
5415 7075 9
2132 5845 -151
6131 6110 537
857 1212 -302
4381 5798 754
141 4329 -643
1655 3147 595
6346 4045 929
2163 2351 -243
7705 700 91
3496 7304 -267
7704 7194 576
3458 6904 421
4237 5474 -206
2374 7405 681
7657 4130 -742
3986 1718 -737
6608 7240 18
7596 3017 -243
6562 4404 -514
1244 4543 1000
2472 3301 3
5863 7321 -154
7082 2779 -762
147 5911 -852
7995 2220 967
4104 1991 -180
7815 6070 -988
4999 1971 538
4524 5989 445
5741 522 808
4264 5089 26
100 4230 -91
4598 2821 -791
6696 5762 477
2833 1974 701
8132 4163 -34
4232 7696 192
3111 1117 949
1056 1800 125
2359 1365 937
6931 5375 -107
5252 1888 332
416 4066 941
3355 1821 790
4501 616 110
689 5930 -107
6595 2013 -845
3540 5297 -124
1095 6307 973
8097 4090 343
6866 3469 -829
6408 6496 564
8075 7080 834
250 3582 768
2293 3220 280
7498 5941 457
4386 5828 -429
829 1001 405
167 6838 -801
3664 1541 -630
107 6861 318
8024 4929 -316
1662 287 800
7699 1980 -323
4374 7151 66
6490 687 313
2526 4277 -154
4494 4764 82
7820 2648 840
4450 3140 663
2977 2783 -33
5076 2355 618
894 5138 -976
1605 7539 -66
7019 1834 473
571 4650 -165
1860 1157 407
3419 1881 -47
1140 3634 605
4364 6571 166
2620 7741 773
4621 7346 -567
1608 4233 217
7553 6459 256
5483 6234 96
3141 496 -658
5693 6400 33
3395 2004 362
4281 3020 -334
2811 2562 -647
7132 5328 899
3524 6983 -751
5104 2357 71
7644 1265 126
6529 1166 -66
3987 6942 609
7543 811 968
1166 5198 188
1639 7773 -820
1838 2023 -274
5032 3725 -67
5995 2653 -967
283 7173 995
1539 3886 -749
2031 6461 759
3906 2853 820
1333 1613 -104
6074 1850 603
4287 5576 761
2705 3358 -849
3583 5651 744
6106 6552 339
6189 2041 34
4772 968 -618
5003 5983 702
4493 7172 941
7166 810 395
4643 3680 904
6563 2061 404
6075 4190 130
636 8096 256
7137 2931 -619
234 7731 -643
6708 7981 888
2890 6242 589
1061 7818 970
1996 3392 -522
2051 6349 -97
3120 5877 -962
4061 3980 -19
1608 4173 -740
2553 3326 -382
4096 5617 429
1466 2004 733
5455 2440 -497
2607 4907 -170
1109 411 908
2438 1952 117
3434 7937 839
2758 5087 140
4848 5096 493
6934 4809 55
2545 1259 94
7805 6728 -917
4693 1627 981
4545 2818 -690
2175 1234 -869
7325 152 -497
1189 5430 199
3028 1411 -809
1824 449 858
4870 764 -507
3253 5621 452
3945 3693 542
3347 5731 -521
1516 2521 191
6551 1925 807
3872 7072 531
1490 5511 378
1075 6966 -90
2808 1758 808
3161 820 -311
4910 7299 -508
6345 2085 873
2752 1828 -717
1305 5875 -942
7082 6014 458
2737 6158 107
6798 1848 -603
762 3434 521
4441 1009 577
3162 5835 918
1202 5678 408
2845 5091 -530
4562 3370 -326
6966 7712 -824
2695 776 -773
7103 7463 509
3581 7482 535
723 7193 230
3149 6033 -266
5885 1247 -282
3881 986 -953
238 2476 -908
2480 2489 574
3227 4205 728
6366 7362 -835
1107 7424 288
1486 1404 65
4084 5170 -276
990 6478 -639
7581 2240 -961
5709 4570 -837
1494 1684 656
2357 2460 389
7220 221 29
2742 7765 685
1769 6625 969
3473 4365 -77
1615 1118 -361
7046 5768 467
5013 7242 -238
7815 349 298
5250 1347 -96
6550 4599 -463
1133 2186 -817
4284 4863 768
3926 1723 -755
2129 3372 -472
3129 756 -916
216 286 -592
2730 1131 -270
7583 7921 -954
1486 3966 -976
4087 3667 796
2056 4943 -924
2801 1718 435
1682 3802 554
7503 443 -968
4386 4738 137
3435 5246 415
4780 7843 -21
1151 420 -862
6903 915 476
905 3677 -896
6385 6666 -882
2585 3300 709
1889 5393 -209
247 6477 -124
1488 3942 727
4278 4835 425
3029 3408 974
5795 4434 13
6775 6264 13
7464 4000 -600
581 1729 438
8141 1741 -925
4551 1305 -61
4096 5571 -867
4368 3125 144
3659 7709 -272
3247 3897 -93
5498 1982 56
6078 403 720
4968 1597 263
3340 3850 -864
512 7673 -533
2700 6516 586
3451 662 -678
4420 900 -575
990 5581 -108
5479 1335 -303
4108 4033 -877
7283 6977 766
1041 1277 579
272 83 -73
5420 6599 568
1255 6386 -375
971 1666 -743
3396 7673 275
3583 6691 359
5806 6519 276
5861 4713 274
6764 1544 -153
2918 6846 -685
1869 3418 -24
1078 880 -335
6927 6043 -762
2476 617 -646
6428 3495 626
691 6105 -502
6595 849 -981
5562 3115 -152
7246 7814 -548
2510 7994 -6
2857 6924 617
5058 6643 -544
1927 644 722
3999 7018 -672
4454 4738 340
7604 2688 -750
7925 2210 -244
4150 7901 -686
5915 2968 674
4404 973 -716
5236 3708 -330
5320 5294 -668
4172 3992 651
5978 3259 -808
7607 7359 382
1315 5497 -13
1026 5859 -287
1959 3193 103
499 6229 780
1922 2753 -206
2470 513 155
5563 5397 -796
2695 7546 -176
48 2154 725
7008 6142 109
3990 2123 993
4638 5870 893
7930 4162 -191
1855 3494 875
8046 6760 124
574 3068 -297
7498 8069 164
7810 4465 570
7166 6866 845
3039 6972 -403
2324 6447 794
3457 5473 765
7656 4203 -175
2019 6893 -40
6859 5903 705
4480 7922 361
5477 7681 303
5506 7411 611
3687 6614 -452
3280 945 -742
6913 3406 275
5558 7239 -510
3623 1718 736
7811 5266 205
2494 909 74
2141 6971 678
8179 3278 874
1098 5514 -631
447 2513 -865
1889 1219 268
720 325 37
1530 6189 -33
7027 958 -223
98 5644 901
505 3441 -765
6566 7463 -971
3810 7963 -341
3870 1576 229
379 833 -127
8034 3322 -322
2168 1546 -905
5979 3888 -243
4383 4178 23
7340 958 -667
3895 2658 -11
7478 6763 594
789 3106 938
5843 6865 -252
3451 5772 -748
5438 160 302
7789 1881 316
1421 3523 843
7037 1876 765
6941 4500 -71
4934 8121 149
433 1643 947
4235 7691 361
1914 6973 -358
2181 5569 -113
7910 3590 -123
945 3056 -185
4739 1026 489
2191 1861 529
1595 3526 -904
6195 7488 88
2426 2378 -307
6355 1493 -666
7326 396 926
3081 3193 888
4845 5939 -688
6611 6846 151
5554 4418 91
2331 4913 257
7715 5311 854
4275 1993 816
2638 2938 473
6411 4930 201
198 4858 121
2308 1242 -643
3017 5233 934
7746 5607 -71
7563 5895 134
483 2553 578
7726 7386 139
6562 4241 -83
4456 4119 338
7155 1575 60
1883 2999 -253
1504 7421 385
8114 2053 -888
914 2151 759
2682 2396 -311
4501 4024 555
3667 751 997
1989 6543 -38
803 5144 204
1756 4473 -273
4375 5417 -15
2208 4775 647
8110 4492 848
4831 1171 28
6943 1500 588
6769 5803 221
5974 5124 608
5891 5584 940
2714 6031 -430
1258 3637 207
7411 2061 476
5894 5812 610
6590 7100 -757
3883 7779 305
3161 7381 910
6313 1051 34
6422 890 -165
1993 4754 825
4474 2894 -701
7479 6446 270
5337 6949 -218
1186 540 -331
5217 2353 866
520 6129 -228
7571 1226 -983
6347 5611 807
1058 7072 224
770 4221 731
7718 5021 902
2715 3113 450
4375 5310 -666
3958 2386 103
8132 4431 -131
838 6472 786
5787 1832 50
5606 3365 169
1866 6747 -784
2471 3853 -690
7464 6549 574
4084 5344 889
3669 4934 63
5806 2038 887
7740 145 590
5741 6379 652
1531 2026 397
4375 6196 -475
2240 4747 -18
5001 650 -926
4684 3462 66
3270 2981 -332
6602 5785 367
3956 6605 232
1653 3583 597
6038 7855 990
6338 4010 -156
2833 5914 -783
7416 6507 625
4038 7639 638
5646 5755 88
4648 5704 -288
3882 5884 -203
4743 1256 364
7114 4274 144
411 5374 -986
609 4452 610
7637 6498 -601
719 213 -450
1524 760 932
5213 2161 -981
3068 6626 -577
1000 5629 165
6593 7722 -242
6240 6251 -940
4533 1943 -748
7667 2228 -303
7772 7658 167
5967 3548 -996
3671 993 -184
5698 763 -196
30 6559 506
7591 75 -946
6532 4344 548
1916 1540 468
413 1458 964
7160 5357 995
970 3530 966
5735 7743 -772
7345 662 93
1451 4739 -81
6105 4952 -233
3835 4129 488
7784 62 -848
1819 4315 299
6388 3226 642
4436 7730 46
2993 6007 -434
7163 7158 -125
6014 907 -788
1055 3824 -911
5208 2032 396
7887 3855 -640
4252 4521 -799
3037 5856 -113
7415 7846 343
3445 5730 774
8090 2196 4
148 1106 -519
1296 577 -190
4245 5255 46
3850 941 -762
7930 2859 -819
6892 2679 -324
7708 3587 707
4416 7303 -476
1180 4961 -360
3545 1217 -774
1716 69 -548
7828 3101 926
1146 4840 -758
2557 1218 541
2477 6596 417
5536 4056 -67
6290 1554 407
6496 5557 -650
1650 5046 582
3337 7783 618
4868 6758 257
7696 1932 439
3781 2070 -38
7605 4249 25
3085 6924 218
4761 7536 -449
5786 6322 855
5866 4884 676
3440 5640 -906
8123 3080 -191
7979 3045 -263
7147 6755 256
4514 2133 463
7809 5297 200
7170 983 -444
7462 4514 -131
7632 7777 -519
6567 6270 -192
887 1000 861
5441 2011 775
6970 2132 412
3418 4416 919
7697 3372 479
4422 4854 -853
7827 7835 -106
7345 3024 -916
7951 7760 695
3484 1044 -723
771 2719 -68
1122 795 975
6282 7309 -410
6771 4660 204
1087 6665 308
3910 1692 -23
2341 406 227
7507 2902 900
1895 3210 -293
5367 3586 988
3599 2587 -515
1275 1416 -745
5118 7088 -369
1929 7508 -409
4648 3575 257
4984 7974 230
1824 7957 561
3309 4789 617
4472 1574 -341
195 2235 -152
6466 1508 893
1461 5273 560
3601 5627 -630
109 538 149
7057 3596 30
2095 2278 -254
329 772 -370
1217 4292 83
4781 4783 -893
4688 2074 -368
3084 7862 236
6973 7183 149
4188 4292 -166
2289 3710 678
2857 2205 -677
3792 7272 682
6779 510 -702
1738 5525 5
4581 467 669
4397 3631 -273
8170 970 820
1168 3541 -200
7024 3164 403
1082 7491 -285
7059 7323 756
1729 6408 -816
4028 2431 347
6830 5932 -376
4361 4221 688
971 6566 897
7649 864 389
1549 7311 228
4493 6836 -844
5761 3224 -193
5193 4120 221
6179 6993 401
4367 683 990
1491 2899 -613
7647 6167 224
5163 5044 -591
4081 6678 -175
3234 5 372
1259 3285 -706
316 5104 56
6282 1803 -169
3837 6770 463
353 7286 702
6078 5865 613
7303 1994 -910
3630 7135 380
7791 6620 406
1081 2417 340
4244 6336 562
5349 5309 -256
7635 7122 957
3791 3793 401
1409 5042 -152
3098 4606 -140
794 2353 859
4693 1970 -58
4304 227 58
3557 7666 343
5625 4994 -278
4073 6792 -357
1948 4914 -155
5928 4979 -819
4130 3696 -742
1951 7066 -997
4612 7076 -793
825 5261 457
2378 5804 267
5373 4472 83
5274 7933 283
7453 7516 202
5334 4167 846
8059 1280 861
5819 1460 -761
3621 4690 120
7939 5625 -563
1358 4541 70
3836 5807 -168
7625 2145 879
6578 1865 -692
826 3417 652
4732 1345 31
7822 227 -246
6569 3311 212
2430 2609 -215
6542 3518 2
3981 4980 -268
1024 2589 -927
2092 2710 -993
7743 5181 -260
6910 2837 -986
5516 5137 155
4362 7264 998
4387 1879 -497
1993 7398 50
1379 2164 911
7460 6671 952
491 7030 -247
3909 7870 -579
4257 5829 129
6930 18 -707
1456 5950 544
3357 2964 -510
10 4135 932
496 3885 -955
1717 2455 -437
6538 3559 11
409 4981 290
7715 3223 -60
2249 7452 392
4589 4183 442
6112 40 -245
3734 8130 -500
7941 127 901
8123 4936 -496
2325 636 125
185 5568 -73
7568 4196 -810
4661 6386 -916
4558 3651 811
7128 5918 542
60 2235 -903
4182 2781 975
5564 3470 642
5586 5435 -846
5952 2845 985
3109 5279 -829
1595 1610 201
1320 6844 -357
1327 1665 -785
2348 1777 -300
49 3530 683
6069 3762 140
3785 5331 -161
5209 723 570
4258 2679 -749
4945 5942 -198
3306 4159 -934
4141 7367 928
4769 2719 733
1718 4152 677
4299 2573 916
107 3484 -486
2077 3903 903
730 5489 -421
892 3160 -685
3423 5641 597
2097 5964 170
7958 4685 864
7347 7323 621
7068 5615 91
5924 5373 -839
99 4745 357
4903 2689 -837
6726 5983 1000
4916 6406 414
1804 2643 -20
5690 929 -644
4034 782 -805
8011 6333 -189
5142 3487 533
2437 6196 -261
539 4811 -858
4025 5585 202
318 2031 214
4170 7388 -224
4640 7310 -376
3011 4525 -875
2149 6220 -815
2245 4382 189
7361 2366 -850
709 4842 -722
1747 3045 527
867 5324 -877
5986 4614 190
3343 2114 481
5183 6760 208
6195 514 810
5364 1582 31
7404 3161 45
3096 2173 924
1163 5738 -402
1732 7148 484
753 1617 122
7264 6625 -706
6195 2571 204
3764 6146 111
4050 5353 454
5943 2624 -405
1506 5258 143
6131 1536 -847
908 3447 477
1780 5670 637
229 5151 173
505 6302 -582
6761 160 744
4435 3202 -235
3824 6538 -385
6078 7335 -328
2586 233 -707
6180 7503 -594
5744 6874 778
3404 979 -332
5671 4062 -955
7085 5751 -808
6997 5781 -313
6584 4724 659
8077 3193 -544
6737 7115 220
8147 4417 862
2642 7248 -167
7842 7069 -222
6389 4412 288
794 2876 -858
173 3825 598
1798 2832 315
6756 7675 78
6483 5877 -17
1348 1173 -894
7654 6190 -438
7229 6431 -984
6650 1809 104
5198 8104 -525
3531 7548 63
6465 2099 -859
2461 3850 292
811 7634 -770
4902 6336 664
1065 3809 -721
4677 4910 -690
6276 1195 721
1106 5053 901
1851 540 -754
65 5315 -214
3810 395 589
2955 5160 -298
695 4588 -382
18 7638 -885
6011 614 788
5717 7071 326
7353 2880 503
2243 3374 364
2964 2202 285
2119 5997 -740
7114 4622 -746
6412 6109 -670
6888 3884 546
4255 3085 -948
7559 151 26
1941 1596 100
360 5077 272
8031 2180 160
5056 102 -445
6193 3176 250
258 3069 996
2871 7248 153
2091 5426 549
3728 1277 -880
922 311 539
1735 7346 716
5494 1972 121
7338 2215 403
3460 5407 665
2655 5473 -871
3759 1896 -616
6597 60 333
2450 1767 16
7333 3614 -9
3614 5225 876
6679 2955 904
8032 6031 -414
3787 2102 472
6957 7686 926
3631 752 -522
3430 1457 -755
7276 8088 598
918 6482 -442
2267 1076 444
4675 2643 918
5945 4824 -343
1632 176 -515
3132 6279 -341
2046 1117 -831
1749 5365 492
7804 1388 -172
7023 1370 -721
4337 3300 495
3322 3188 985
5911 7219 -327
4208 3783 261
4646 3465 101
4899 7964 -499
7505 4767 -368
7427 6546 772
758 4390 -577
3127 7875 -579
7431 5141 -680
5736 6642 914
5699 2891 563
4630 4690 305
235 7193 -35
4916 7558 -869
6038 3512 833
3292 7445 518
273 4727 520
6670 6180 275
4875 7858 -690
5058 7491 724
3401 2174 -189
6143 723 -975
4124 8129 424
427 1715 338
3474 5989 243
273 1258 688
1595 2295 -260
3121 1179 -633
3867 6733 -443
7809 2518 848
6390 4109 -379
6686 2580 -993
6770 6854 -550
5643 1380 857
2673 5724 -236
2894 7646 391
5705 3917 942
2321 1485 321
7793 6230 124
3583 3121 -227
3635 6432 -829
1121 7691 -458
3506 4693 -650
4616 5656 97
5215 131 811
4596 1651 -52
6439 1374 -54
2241 4884 794
3221 602 -198
859 6877 -505
3196 1020 -394
6208 7386 864
4299 5315 244
3078 3083 -880
1163 7519 -754
4146 1545 -460
4863 6669 -165
123 5675 -667
1531 3765 -951
7141 2824 -535
5504 6876 957
3873 3795 -132
4702 7194 702
595 1651 225
3027 5428 938
5157 6833 -568
3832 7671 -435
2759 1230 667
2807 5530 -566
5304 7257 -546
1872 6422 -419
4416 6860 758
6174 6951 -946
5461 2626 169
2502 7967 -577
4564 4417 -626
1547 3642 858
3138 3460 852
6689 8033 541
2544 8110 535
7197 2689 -516
2699 3295 -397
1629 2738 -793
2529 5322 -699
474 7676 -316
6258 7930 -268
5699 5079 -919
7838 2005 823
59 4808 968
343 6330 925
7330 6953 628
761 7251 86
3461 5214 -680
7242 2573 -910
2574 4344 -516
5083 2417 779
965 2539 904
4601 2950 622
6211 878 774
2826 3692 -247
2545 2940 464
8166 795 823
1399 1710 -723
8106 124 153
5138 5171 757
7418 3519 -716
3801 7911 -750
6853 2939 252
201 1708 770
2317 5571 721
7976 1220 302
4942 2614 920
6526 3114 738
2266 5426 -289
2945 7216 491
365 3398 483
183 7368 -467
2575 6497 867
3568 4430 767
4549 5424 288
2065 2573 -895
5500 7329 -526
7466 5548 -454
1324 5135 -438
5296 925 -513
6126 7066 -800
4503 5043 216
326 6367 -516
6921 2899 -798
7200 1075 -434
6293 3882 -516
2227 2697 15
4344 1267 -850
5882 7230 231
4354 8029 -473
4153 5690 308
6811 6174 -837
4894 4918 -559
3041 6041 17
3857 3601 -692
1157 7363 562
1057 1615 -681
2515 6633 688
4264 2662 128
4539 7770 -625
4830 6165 804
685 6497 708
3122 5272 506
3684 3470 -757
3930 125 936
2451 5507 431
5730 1400 -666
7018 1257 -587
7550 7178 149
2556 2334 452
2555 4945 -83
1356 3094 -526
486 2910 -51
525 4987 991
240 7838 -758
4843 7169 714
5090 2371 199
3594 4595 -428
5567 6606 324
7836 4102 -187
4209 6624 -852
1203 6829 -17
2416 3469 -623
5867 2751 665
4229 563 649
7247 3568 524
1006 3614 -964
3122 7266 37
4899 3409 188
2206 5270 44
5301 2251 150
4302 4372 707
2058 1167 -541
3171 3385 423
7732 4899 -907
3274 2633 803
4379 2599 793
7544 6481 -745
1523 7815 -300
8014 2873 869
5017 5672 622
1754 2947 -735
5404 5708 575
7717 4897 393
2912 6734 438
7098 3263 -398
2257 6164 687
1512 1749 -336
77 295 -676
903 5097 689
7512 1293 -427
1459 5904 -448
6607 3302 28
6714 4061 -718
7370 6365 -584
5371 974 977
1155 4693 717
3831 7384 -887
6331 5104 908
1073 7173 -860
7162 3004 273
1580 4733 -458
1305 6945 -573
2542 1527 436
7105 4150 -277
7851 7729 -887
6637 5109 -113
911 1247 935
2764 1719 -644
1346 5313 682
940 2290 -496
2696 7228 104
5068 385 -314
5634 210 -211
1611 1745 -893
2823 187 906
6144 749 -460
3717 279 -488
3844 795 546
2700 1487 563
993 817 -527
5899 1160 -634
6867 7911 151
4092 6975 216
5934 158 948
353 2511 -731
5933 4664 240
3963 4694 -330
