19

997 858
727 374 21
489 352 655
194 495 36
686 781 879
752 265 203
510 327 450
599 640 513
80 716 -287
348 395 -908
584 420 797
167 254 -988
195 41 177
349 691 315
469 791 -814
464 617 -78
253 794 938
373 734 404
249 564 393
458 11 -598
612 633 -184
559 531 -18
61 171 -950
518 467 -417
363 664 -177
626 666 382
124 325 284
136 277 390
807 176 661
444 207 -847
784 57 524
260 284 -188
533 601 -939
302 793 -41
646 311 -265
96 793 -7
798 119 -348
417 828 -8
551 695 -779
402 616 262
518 374 -77
833 493 309
743 256 -565
639 532 510
663 432 -672
208 443 375
590 768 912
771 195 -103
711 729 53
565 383 83
344 598 -164
747 528 -161
249 111 -649
462 156 193
246 453 -3
562 802 -742
295 323 450
158 412 490
826 202 39
592 90 736
331 95 250
108 30 516
116 110 456
555 421 -29
228 384 -260
325 611 -779
65 827 -430
777 287 768
639 444 177
309 708 306
80 505 638
174 385 -808
393 789 884
749 399 391
272 254 8
664 231 -300
415 390 -78
724 453 -164
153 374 981
692 217 181
694 398 215
505 792 -425
417 180 700
714 709 181
39 817 -418
9 724 10
130 8 6
78 805 764
295 183 -481
596 563 -726
101 563 -392
516 682 -497
142 423 -394
57 777 -826
378 685 164
658 23 -467
636 488 490
554 104 -617
826 98 -869
668 748 208
84 342 823
708 78 276
211 221 316
169 393 973
333 492 -47
139 336 -829
398 737 948
539 400 -676
183 528 -757
685 562 -432
707 365 -847
200 569 -23
655 219 -914
344 355 -92
247 25 -534
607 419 -686
749 49 819
658 123 -224
596 793 -304
533 265 754
44 762 774
2 384 -842
307 176 258
270 491 -837
177 218 481
154 86 -617
373 680 193
325 257 808
490 82 929
100 440 885
97 502 905
518 381 476
515 749 68
109 504 -670
387 198 -19
607 119 -589
5 339 -735
24 453 787
128 212 21
70 532 43
495 477 584
10 547 447
410 764 -759
251 535 -322
634 291 -175
825 709 -182
398 822 -579
664 627 -781
505 167 140
47 229 -629
6 590 120
270 492 244
770 63 791
491 523 -462
814 142 419
27 2 668
497 404 931
689 367 -824
342 205 276
784 490 518
603 698 -585
51 292 -489
562 826 -795
350 589 -797
765 198 28
478 640 -964
560 493 -522
288 116 610
158 651 507
526 748 -297
284 253 -456
277 261 -582
600 470 529
255 164 345
749 661 233
639 525 50
741 218 678
161 631 -774
740 411 193
294 695 913
783 830 522
420 579 -41
74 314 549
781 372 -542
182 201 989
125 417 -133
122 609 -885
123 790 -709
401 538 188
649 786 595
543 383 1000
352 27 554
679 131 -352
638 360 -942
745 627 -401
545 91 -856
409 62 477
238 447 170
219 676 -137
470 733 -430
362 48 837
25 549 107
587 736 980
95 501 62
129 66 -16
484 608 945
762 630 854
150 382 323
642 407 404
502 113 -117
248 97 -845
193 126 463
644 475 -708
375 13 -3
572 240 -293
391 216 37
531 215 730
797 5 221
40 447 -706
811 317 132
169 722 1
94 262 -773
176 112 536
694 756 -85
801 121 137
90 144 -338
90 545 692
11 112 -966
160 478 582
387 282 576
814 412 -996
339 483 -103
577 805 784
205 498 659
196 380 -878
581 637 -520
445 735 580
61 153 -879
505 141 575
547 503 524
800 531 26
29 604 -81
50 611 224
292 438 -192
798 712 -31
236 10 179
183 229 -9
787 636 50
786 72 350
420 385 -156
577 768 5
239 787 -304
101 174 249
700 285 -8
13 382 758
191 201 -714
267 261 -306
882 942
458 819 205
382 461 -37
879 194 559
858 410 -335
303 258 -544
737 103 644
278 675 -164
736 848 405
614 196 -146
537 117 907
742 429 -765
313 522 -988
586 795 -291
26 128 -671
59 843 -604
343 412 834
468 328 604
603 201 -267
243 473 47
47 465 -363
108 598 370
200 18 180
459 816 585
659 520 -544
508 355 -434
14 285 891
727 582 505
341 35 162
330 550 434
666 469 -487
356 263 176
548 231 -248
552 134 -469
610 586 -832
184 599 903
744 30 -155
543 545 -617
399 494 785
334 750 -135
324 636 453
43 278 494
218 813 -939
3 702 288
626 318 -29
361 596 -135
514 788 -586
398 808 994
349 138 778
354 356 590
509 37 522
583 165 31
571 16 348
138 360 -474
458 351 562
350 91 -761
517 574 -332
128 515 793
592 765 604
751 844 43
632 822 -159
645 12 551
342 724 -353
439 652 825
494 864 -268
763 800 -221
811 879 3
124 92 -821
501 600 -521
140 686 -943
654 461 812
34 273 -784
517 171 542
592 808 558
344 360 -809
576 532 352
159 832 993
71 493 291
435 416 -125
487 516 67
130 589 436
746 115 137
382 656 500
266 442 -227
511 755 -247
326 435 -780
634 714 -461
503 207 718
270 617 -5
880 354 448
41 833 385
353 254 -205
3 517 358
323 658 654
867 270 -16
601 380 560
468 275 222
230 850 -303
126 448 632
302 436 -350
440 847 -430
736 280 -644
98 280 639
637 109 471
750 197 -87
235 370 -553
608 506 709
598 857 -999
381 6 -126
759 642 -738
74 509 -268
605 93 -661
440 743 697
708 748 -582
235 265 765
614 85 921
773 590 -44
681 88 470
126 694 -23
209 75 -914
70 569 333
384 834 875
523 446 -872
297 33 -444
733 817 748
570 202 -335
850 561 177
35 243 -119
614 39 889
496 301 -282
408 309 838
708 227 150
392 499 -756
255 780 -323
367 864 504
554 319 475
844 533 -830
428 477 -506
200 806 -767
632 547 416
72 13 741
413 148 -611
279 422 -114
162 588 447
642 700 302
648 126 -320
185 473 364
127 196 802
815 822 795
19 644 -604
208 60 -147
655 61 -501
471 109 -308
762 620 395
193 555 -441
52 82 22
600 252 -39
762 775 592
840 65 -41
862 4 -479
469 783 843
132 455 913
500 557 -922
588 751 -902
802 129 -349
829 473 -729
48 338 928
557 608 315
280 492 -118
478 658 126
748 828 -308
626 328 872
499 701 -401
249 27 60
659 787 264
41 6 -223
219 653 -433
502 136 59
220 524 -818
177 254 -801
381 856 -860
855 291 -503
571 822 828
6 121 -619
152 31 -5
758 126 880
866 462 821
411 355 328
550 702 -2
588 62 856
459 689 -199
466 294 -190
805 500 14
284 557 652
569 309 -547
727 156 -549
460 364 -903
124 552 -658
440 674 410
495 104 -877
412 87 -609
184 713 -300
56 411 -228
719 793 -303
123 575 520
347 434 887
106 865 367
227 314 26
830 617 477
596 745 224
138 277 376
753 186 785
714 535 -152
499 4 -590
237 87 -246
602 161 422
877 57 -725
863 294 -840
445 708 -571
370 708 62
75 382 -947
39 535 -711
707 651 -978
345 476 605
632 205 -682
381 253 57
581 648 -422
832 341 -985
78 761 -140
464 182 428
280 628 92
675 579 -724
847 615 -1000
115 456 207
548 859 16
401 661 536
166 481 139
527 25 -525
772 384 -884
873 97 -409
106 24 -840
784 145 264
186 458 942
722 782 215
48 623 -830
5 347 800
510 222 571
543 389 840
573 564 133
292 687 -617
431 132 416
430 882 582
819 866 -254
245 416 -856
56 99 455
269 588 -166
460 662 570
667 750 -656
444 244 -721
831 458 -776
32 352 474
613 268 -818
371 531 -941
792 244 -566
840 299 -118
652 552 -268
724 238 -379
696 686 695
266 404 336
63 718 343
418 272 -327
414 464 -966
661 169 346
562 834 236
251 89 348
193 279 980
653 419 733
164 769 -736
74 79 -63
285 219 738
370 148 572
805 467 525
357 277 -855
309 490 743
364 764 -791
325 535 676
144 608 -450
398 29 -322
590 214 -899
279 432 452
719 824 -77
268 705 -255
412 308 -132
809 248 -845
145 288 234
147 187 -633
70 746 364
271 540 194
611 612 43
315 596 -1000
146 346 886
196 83 276
279 837 -627
411 207 989
772 100 -142
469 158 186
487 91 -196
273 120 -713
760 527 -30
872 339 -72
765 871 10
414 353 -806
265 310 -37
409 708 -816
324 3 155
872 181 -929
737 873 -813
520 456 -9
548 404 416
533 213 -440
213 127 -867
177 48 -341
706 529 728
426 417 459
327 672 310
566 454 -721
74 654 -883
269 187 -363
55 87 -207
586 512 -662
490 194 -123
302 484 776
732 741 711
630 238 -534
421 880 -480
350 860 797
235 501 -600
576 209 965
795 42 -714
94 677 125
556 453 646
484 630 -844
476 172 -845
429 876 -591
621 70 -158
664 794 567
11 454 -490
867 158 725
279 685 -679
788 459 160
51 98 -610
135 303 -339
705 743 -813
317 719 -611
517 54 825
130 456 -956
306 828 70
262 337 308
244 20 -742
800 809 -166
622 501 -697
249 599 -121
727 570 288
345 595 344
249 571 702
685 879 128
595 760 317
123 813 191
809 402 -621
195 846 -236
462 88 -768
748 364 744
235 614 495
215 591 66
471 629 545
316 301 68
621 854 307
451 35 -141
585 565 619
699 46 195
687 655 528
504 689 -893
46 869 -298
173 217 828
793 645 -907
503 345 -332
780 526 -196
622 510 -223
622 736 -80
298 8 -843
608 818 646
206 441 844
403 743 904
585 265 258
170 201 -599
838 353 -172
693 61 -580
403 882 910
35 234 34
48 10 702
121 523 -550
853 471 -906
477 150 333
607 145 -544
540 94 -890
245 260 15
375 193 -401
280 431 853
1 349 -249
488 760 248
389 351 674
869 84 -293
225 645 -660
684 260 559
546 270 -766
877 365 627
480 771 -6
841 7 869
70 723 421
584 827 -146
866 686 -950
183 616 932
614 265 -571
657 543 -627
274 338 161
329 824 741
645 432 214
858 298 -532
845 518 614
154 528 -583
570 193 215
774 824 -656
674 313 -386
183 590 6
685 121 -706
616 817 -905
502 692 600
206 608 224
595 512 440
718 733 181
826 420 -730
469 822 -684
774 548 686
268 477 872
331 835 486
236 638 -393
319 130 -485
724 73 543
772 174 567
506 124 85
480 669 -281
415 672 -962
215 409 380
116 372 -357
291 485 -466
792 108 562
266 708 -374
792 98 724
401 814 -712
53 834 958
686 403 251
758 379 870
706 51 497
366 4 833
518 111 911
587 379 -202
208 427 -713
630 165 -650
681 284 -504
565 44 471
476 875 -176
38 833 -552
679 755 -131
562 580 -262
370 767 538
278 413 -578
258 850 909
725 149 -75
446 654 620
245 662 -834
627 623 629
587 85 -339
100 771 -670
660 345 -386
64 752 -473
364 875 -815
742 216 -353
864 486 -904
503 592 337
244 332 227
284 172 -572
296 9 -399
355 664 -504
317 562 850
91 681 195
488 782 484
57 795 573
556 341 745
540 666 -915
712 13 -980
559 445 494
132 68 511
646 347 903
145 3 73
517 605 599
40 299 281
385 447 -631
384 243 -661
410 816 861
581 236 844
720 537 -805
67 577 -986
242 203 -396
420 762 -381
535 100 -979
741 127 -773
539 604 967
389 845 -264
181 6 815
542 228 -203
793 158 -613
85 792 898
759 740 -138
794 331 344
72 514 775
268 342 544
797 239 -70
452 79 937
817 811 -484
105 837 776
467 718 -578
67 313 352
455 557 -79
483 702 802
197 439 -740
875 614 612
387 853 626
89 47 230
502 515 -980
27 630 869
357 355 865
573 585 -846
448 248 106
150 84 299
318 358 -206
784 581 -668
239 724 -19
226 14 43
262 453 -491
515 876 -834
508 442 76
623 372 862
803 244 245
143 43 357
381 575 -533
64 97 -542
732 152 61
23 298 -701
421 179 -289
770 473 -219
129 595 278
529 769 246
737 192 -632
363 559 780
792 16 -513
878 626 40
214 507 -644
507 366 -233
636 584 -260
862 165 188
868 166 70
413 283 -657
178 559 -344
386 867 -921
570 637 931
393 213 98
786 608 913
317 245 -858
31 531 936
523 693 111
85 789 618
189 453 255
373 731 -377
99 222 -105
340 751 314
61 375 666
258 371 -748
188 619 492
390 741 -82
876 613 479
667 78 170
650 149 56
633 2 373
824 339 773
534 723 747
378 739 98
246 719 68
854 545 499
419 759 -558
373 510 -884
731 292 -480
615 107 -842
626 505 631
101 747 576
82 559 -231
579 83 -540
696 57 832
411 869 160
646 810 470
96 388 830
60 735 266
55 707 585
360 794 -544
721 427 760
194 442 701
866 84 -360
776 534 -259
809 779 792
881 791 -723
680 255 634
456 93 -586
404 531 145
414 136 -53
824 343 -672
365 268 -279
449 612 526
634 344 -808
22 301 -6
402 825 519
532 702 778
482 246 131
75 302 724
619 620 467
285 855 467
8 227 62
747 260 125
797 79 471
143 839 -546
205 614 430
843 60 287
165 26 -724
83 253 981
522 340 484
271 866 -70
729 9 506
673 371 -899
136 650 -778
194 673 -269
784 257 -372
798 235 115
238 581 36
807 340 465
444 493 -272
843 450 -28
209 648 102
416 83 543
376 762 328
563 89 -161
351 636 -9
559 748 -187
207 257 231
700 657 647
791 411 -985
720 174 595
351 90 -999
778 114 827
798 715 -674
169 197 -120
349 495 -931
673 412 -273
848 153 -112
41 11 260
800 690 -884
79 738 -196
237 135 -550
880 4 255
373 825 788
547 203 665
417 691 -296
52 399 -788
831 209 734
794 628 524
475 101 -111
504 774 -46
804 38 239
8 681 947
542 606 258
473 604 -567
450 162 938
711 498 -223
346 537 -185
335 853 191
568 786 367
672 68 551
772 849 690
302 593 -868
840 808 914
802 779 -521
34 159 570
882 736 -763
177 653 -454
147 260 -528
579 25 -724
808 141 862
424 464 -27
789 257 949
395 285 560
791 654 823
549 850 606
444 637 591
500 406 615
602 211 508
285 298 874
137 265 -853
577 610 -118
851 186 -737
119 399 -501
225 113 -40
89 652 86
310 180 910
603 514 -706
757 458 -50
19 642 488
298 669 -115
479 733 54
438 586 740
505 608 -273
62 713 -162
19 58 -831
659 785 -291
298 340 232
213 545 -830
713 210 691
550 880 -566
335 574 668
128 42 28
298 26 -833
259 721 56
852 201 -995
795 704 -180
222 73 -428
674 229 204
821 391 -974
257 325 -22
181 601 -957
450 236 749
168 859 892
255 23 -824
701 697 208
375 723 -402
443 388 -858
557 230 766
791 839 561
774 287 -241
864 697 210
548 600 625
165 212 -891
826 586 -299
599 744 -880
346 457 -545
515 561 -974
610 477 668
83 263 557
765 285 890
481 567 -274
684 823 -616
240 579 -531
548 57 -62
528 389 -128
524 722 -155
378 743 819
317 459 233
652 471 997
345 231 766
430 129 699
231 264 676
115 486 33
332 82 -717
75 848 -828
650 135 810
167 656 -220
229 44 -923
737 778 550
555 195 -306
452 368 -465
802 435 -942
702 753 712
715 680 -623
876 570 -835
412 5 167
286 167 -791
516 541 -207
463 582 626
145 548 427
548 503 65
707 13 -639
470 671 -70
314 774 -901
564 189 -758
261 56 526
825 611 136
710 439 -929
558 597 249
384 279 -779
328 720 285
209 735 157
773 305 -627
19 105 -360
188 814 -347
454 1 915
465 645 -515
497 125 -114
600 60 -2
156 96 -105
169 720 -929
277 685 674
132 695 274
415 32 -351
39 10 711
377 817 907
708 198 622
582 807 -662
614 310 -730
53 652 -911
732 729 870
405 206 -510
81 791 -822
804 354 -211
368 736 696
125 478 -947
129 368 -943
464 856 125
569 571 -338
669 171 196
634 318 450
515 58 774
96 38 -457
476 541 -936
176 528 -776
167 434 760
291 294 -910
666 32 560
557 547 -224
191 294 347
69 484 -270
136 671 -615
716 680 982
719 775 498
248 170 -728
684 308 -189
537 569 -636
824 173 -697
830 27 -662
93 572 622
141 562 475
313 577 525
609 727 -54
795 773 -495
476 567 -493
695 503 569
39 79 -762
107 155 -284
639 263 -862
67 623 -585
876 134 289
56 3 749
211 414 -200
735 718 -399
66 296 -537
676 739 -506
437 359 -575
765 703 346
548 16 402
667 710 120
659 107 -188
441 576 582
577 319 -412
378 822 -102
742 216 960
9 857 -847
329 199 -870
134 641 803
821 279 -680
537 400 -249
808 491 -522
616 300 362
175 55 -678
58 230 -201
233 673 -840
730 635 156
573 769 -934
607 536 -257
539 342 756
609 21 530
355 204 -966
322 614 -564
557 685 -518
361 327 721
81 25 376
562 802 892
80 518 387
331 796 928
673 782 412
869 451 786
759 856 -498
569 834 625
167 382 970
715 137 -457
166 623 -774
686 821 442
754 376 -327
677 642 596
736 832 851
315 163 -926
509 881 -764
546 76 -282
688 578 -825
802 100 -3
328 809 -620
245 550 474
437 575 806
817 757 -755
206 17 -928
797 131 -855
464 350 -315
489 319 887
494 676 -420
163 426 880
483 529 350
61 278 -949
357 333 618
124 17 -295
9 278 -172
709 349 -126
545 337 763
778 788 421
569 833 -403
724 218 124
196 102 -309
86 444 768
44 835 -205
97 504 -842
392 328 -62
897 916
869 403 529
871 321 914
505 586 -819
718 97 681
463 424 -210
89 795 -671
234 152 929
181 443 -104
140 516 365
52 711 -205
564 432 -822
491 746 298
555 493 -356
705 286 745
595 706 -810
537 233 866
532 515 -644
583 279 120
350 100 248
691 437 759
158 593 -816
457 538 673
497 530 518
266 660 941
651 315 -515
176 712 614
869 204 880
414 575 916
747 822 -105
635 31 549
136 221 882
388 843 -330
222 583 -673
752 675 -169
200 320 820
397 837 79
580 299 414
273 189 779
505 697 -937
795 738 -987
728 116 213
799 879 297
62 171 -333
360 839 180
513 688 867
10 258 301
622 425 447
706 654 -269
275 197 224
201 200 -32
508 471 690
260 434 -482
12 831 -844
193 148 115
85 481 193
696 425 275
863 737 321
70 264 454
825 17 -961
598 738 578
887 82 -335
783 666 330
406 344 -149
32 268 -362
288 398 -972
852 534 -7
393 451 656
494 538 23
727 311 -576
586 539 325
357 72 -958
446 250 -115
561 300 -50
226 67 -406
738 286 882
687 736 -656
861 228 -838
573 851 -996
509 165 535
579 350 -595
852 831 -283
476 342 143
667 391 -128
49 208 142
449 498 166
175 266 -452
535 534 148
555 25 387
401 577 938
664 400 677
7 547 28
77 625 -190
714 520 -69
509 508 902
510 624 500
527 867 -821
599 225 835
880 456 976
783 224 -910
788 376 566
498 453 1
268 556 -35
344 357 874
402 667 -575
614 687 -968
663 629 -300
325 708 -230
348 79 -410
878 172 -650
837 421 785
362 479 391
152 61 416
651 840 163
886 517 516
454 151 180
754 81 385
565 32 379
319 621 355
782 88 -320
268 242 -355
684 94 884
520 145 -404
451 497 -946
96 272 63
852 573 874
687 353 -189
165 94 -346
652 253 682
236 667 -930
479 538 861
308 871 -197
618 825 -471
80 559 -393
571 794 227
75 873 -423
578 336 806
891 504 194
827 724 53
831 444 615
461 419 -427
161 191 -401
98 55 -834
865 592 942
438 205 461
750 440 -887
243 785 904
99 851 -172
356 750 742
754 589 -979
429 754 855
571 643 873
672 422 -307
507 382 -30
831 263 776
320 768 473
658 628 572
705 185 688
171 889 353
878 334 80
641 195 -840
17 573 261
285 319 192
702 808 -681
313 358 225
373 275 -518
572 517 -87
170 375 527
433 55 -21
55 842 260
593 258 -735
141 26 -957
579 215 -837
697 22 -671
777 108 -686
721 621 387
38 425 -865
623 178 -302
164 373 891
755 515 723
108 855 -221
168 549 912
646 262 871
120 893 389
308 320 137
393 624 739
576 264 647
764 183 -409
227 196 192
797 693 596
53 501 -357
837 710 138
135 889 -878
278 877 605
897 471 681
115 551 352
353 363 -756
810 582 -41
348 140 -840
120 83 364
104 599 -45
727 801 -879
750 81 -637
131 547 -927
307 808 897
226 595 882
183 572 -459
493 696 597
820 456 394
411 68 -812
403 475 -253
773 341 -25
725 705 -712
566 877 388
635 641 697
544 318 -320
806 294 481
46 467 -466
667 454 -178
371 135 203
71 565 923
79 619 398
657 132 -427
565 742 -770
269 808 -94
426 288 -963
357 514 683
227 165 859
374 76 153
865 24 -597
437 113 63
4 102 926
32 138 583
142 660 65
187 266 -209
816 521 466
591 145 884
602 516 468
659 584 -764
39 176 -947
84 416 -740
483 849 -567
508 294 -815
386 823 860
340 187 -884
662 110 682
35 431 88
300 460 435
763 593 285
148 98 -573
854 1 780
202 545 -565
18 506 -105
772 502 603
371 31 -294
336 671 599
810 482 -919
466 505 -306
353 171 -695
533 775 -837
514 348 948
893 878 873
768 652 820
139 701 -851
51 580 1
653 674 687
761 334 -972
895 777 38
174 21 276
823 405 622
349 535 678
888 890 1000
319 667 745
322 727 -914
483 704 378
174 842 385
221 853 -767
626 374 -796
347 171 853
457 203 604
635 698 683
671 336 -268
638 759 337
805 371 -913
73 206 895
852 170 599
260 333 -976
451 797 -131
94 25 -57
353 868 -533
81 769 475
763 634 -974
886 831 171
466 134 -21
303 808 917
830 173 52
653 741 -863
482 594 340
457 288 -533
466 408 -152
813 676 -605
172 819 -48
423 863 731
334 884 -956
223 822 596
67 656 -220
682 649 -507
630 9 528
502 643 -929
629 403 790
716 620 -442
844 463 -776
179 254 989
2 482 969
530 240 573
697 638 706
393 710 -671
478 627 748
607 450 876
500 845 670
7 419 336
639 48 384
309 93 706
430 404 103
547 50 -258
684 456 -251
620 272 -653
488 309 747
310 652 -926
273 380 600
37 223 562
691 541 -553
540 23 955
367 320 -454
601 448 461
380 426 907
101 768 -859
829 424 268
801 817 824
111 636 660
283 242 822
110 656 204
517 51 257
487 734 -616
103 56 -952
145 445 820
57 621 285
255 44 -16
53 605 -282
814 214 -354
83 358 -413
102 425 -581
637 20 308
412 353 272
684 695 192
548 227 558
158 332 242
534 659 958
184 890 254
877 345 475
153 103 -615
328 494 -20
247 261 -239
421 787 -857
638 824 -197
561 608 602
756 596 408
12 403 651
117 253 -246
574 99 -431
102 141 -752
9 711 426
101 221 313
120 54 146
339 450 950
480 322 69
864 548 -582
476 383 899
675 664 448
329 789 -898
416 457 -118
878 25 859
610 17 43
573 504 564
258 543 -710
632 868 -68
444 803 173
370 97 -881
414 126 180
630 482 -502
885 571 -129
130 661 -48
587 217 -4
13 375 551
846 57 -15
435 191 -673
683 686 198
565 9 970
791 888 152
435 875 -886
113 714 -735
118 47 -453
320 703 -974
535 119 -548
101 590 -977
330 614 -429
697 366 -705
389 131 153
406 148 722
758 692 -376
624 277 -479
602 431 -273
633 69 123
11 700 -143
465 850 356
224 45 -345
323 602 -944
489 611 -655
100 338 947
302 327 777
867 138 -290
633 147 634
346 856 303
565 259 -120
336 765 548
47 82 810
324 370 470
486 111 -759
150 418 51
442 311 475
166 698 -922
818 862 847
79 786 881
146 738 -626
823 352 -480
93 491 -384
522 436 -112
797 183 447
583 667 848
364 177 -472
57 64 -304
805 621 648
872 462 231
776 344 -130
760 97 -182
147 448 324
821 30 869
435 663 833
177 744 2
345 104 13
438 51 -826
793 240 -879
60 852 845
608 657 -858
135 305 445
247 202 -414
329 72 -671
153 352 -235
118 192 145
657 716 -583
641 313 -95
788 896 -497
175 198 -109
226 249 492
524 808 987
491 328 -803
325 707 264
651 526 -737
766 434 776
89 608 684
29 76 992
44 405 -432
273 402 -854
391 557 264
383 701 317
658 189 -553
747 752 -583
653 700 202
165 539 -487
434 621 219
230 771 -136
360 75 436
686 465 907
259 790 -800
404 490 -908
86 285 226
314 887 526
381 726 244
549 115 -672
238 455 542
458 613 -167
775 679 -497
622 639 -424
102 304 -101
806 854 162
673 305 -743
298 310 -920
75 303 -400
253 269 178
805 490 -450
407 76 121
180 848 916
146 781 -212
612 897 494
144 315 148
641 361 -91
207 632 39
184 40 -281
429 524 887
231 138 933
332 113 -947
621 410 -772
11 298 18
830 535 -464
233 367 -560
627 788 138
609 638 536
242 835 -179
713 896 -28
640 333 -439
331 313 -83
841 8 -870
119 115 600
619 472 -299
518 300 -26
724 38 988
335 190 -687
638 620 -329
688 100 -452
468 289 314
339 471 -992
11 575 774
452 89 -355
482 109 714
865 852 -301
812 799 -410
452 48 -360
261 777 -977
714 882 490
642 880 -995
533 278 775
237 41 443
336 516 113
32 9 -615
10 499 436
303 813 640
884 227 632
200 419 451
704 819 -629
356 684 12
343 682 451
819 153 861
800 101 -659
644 616 171
167 849 831
464 783 436
831 600 520
243 854 -408
778 667 -10
889 582 172
691 526 -136
560 725 456
109 142 793
44 49 450
409 248 799
366 212 -737
17 674 57
547 387 955
825 27 -850
276 174 -918
714 430 -752
577 399 -795
242 728 116
827 276 -681
705 351 -731
54 672 -773
518 197 503
814 552 -148
105 75 -836
538 284 778
328 623 -844
223 103 112
748 706 -987
338 724 -684
330 37 944
455 742 -93
653 761 -395
166 878 500
566 756 680
400 700 -337
336 470 -580
143 577 920
199 521 -479
349 95 230
611 516 -741
373 392 930
383 756 -374
787 125 -966
626 5 450
123 797 -388
832 1 -443
461 682 -279
275 580 -903
59 797 874
658 747 83
338 355 -30
298 147 913
384 634 11
179 562 -925
241 6 -58
1 436 399
668 45 -385
759 758 178
480 553 -892
102 72 -726
529 72 -581
330 611 914
21 13 -533
334 240 763
339 98 389
101 426 610
314 441 -85
457 872 -519
121 466 -799
96 783 834
473 474 586
593 173 -505
17 639 -545
189 424 192
103 401 -118
306 519 -84
529 611 -548
415 584 925
168 673 960
120 846 467
546 414 538
867 209 828
262 13 457
11 263 843
876 319 -785
447 516 -126
58 587 -443
300 460 174
629 394 147
517 475 622
550 559 -300
722 353 113
838 102 368
785 675 693
553 445 980
299 382 737
368 624 146
555 710 -899
482 773 187
228 739 891
843 123 901
267 688 531
542 66 -963
478 590 -799
788 673 -662
553 811 -645
545 469 -831
560 212 1
225 191 -683
640 230 -688
546 853 -409
463 545 513
594 287 953
825 855 355
700 76 -792
350 118 -227
761 234 605
202 680 574
290 816 588
89 133 12
580 804 856
808 561 -82
808 143 -652
731 553 167
529 304 407
13 513 -919
42 212 -701
523 526 -484
364 10 -795
611 601 -256
662 650 -357
283 715 347
230 687 14
597 106 -995
480 689 397
356 330 605
293 529 235
658 565 38
639 749 420
298 380 456
235 386 60
483 210 41
484 715 353
498 614 -944
261 697 -552
840 642 925
689 133 -930
858 788 -501
131 486 391
235 90 -662
853 536 51
37 28 -118
184 656 -168
777 687 -249
618 251 53
691 608 906
867 759 883
826 256 -594
455 546 -722
251 304 540
223 442 -368
724 401 -132
697 761 646
107 805 521
298 609 607
61 807 -467
438 415 -875
846 702 902
544 783 -133
229 460 56
837 28 148
172 328 230
624 660 263
651 796 693
301 285 408
737 321 824
526 64 -916
656 47 -14
683 556 -113
147 266 -298
424 226 -211
555 421 314
655 308 -931
464 380 -237
555 139 452
479 200 -336
40 359 364
148 676 -873
806 874 144
404 701 -18
364 428 610
655 709 260
717 539 -172
227 385 -200
818 723 -894
785 388 466
268 862 -558
585 289 891
455 757 63
608 65 718
235 31 504
287 592 -945
83 195 486
521 322 550
181 487 754
549 485 131
251 498 -141
789 702 143
147 713 393
460 755 -366
896 279 -825
515 735 -473
212 301 -165
369 571 -13
418 220 320
22 409 735
595 6 723
115 365 -693
351 39 -832
316 353 982
370 417 192
398 77 66
165 705 -956
96 285 -646
753 131 63
134 557 -387
142 11 -446
493 736 -766
85 84 1
883 50 196
393 353 -137
638 71 841
383 605 933
160 444 -359
124 720 -859
30 142 408
420 669 -590
602 571 -524
654 288 -514
384 88 -987
338 357 -83
653 790 -180
109 771 -722
523 51 -479
468 95 -205
549 48 -762
693 497 -222
267 329 142
627 869 443
75 95 42
888 304 754
549 191 -795
214 774 891
784 684 -496
664 521 -648
495 107 754
564 21 797
370 772 368
817 732 -783
763 648 -658
784 377 65
299 695 606
1 555 194
641 340 -877
194 494 -200
206 510 101
183 701 -518
247 100 907
83 253 929
694 35 800
64 238 -528
544 279 969
306 74 447
433 407 -745
545 357 -436
254 176 846
14 292 483
269 672 -374
86 436 26
448 648 -316
186 75 -160
261 801 -28
221 674 -454
102 251 141
45 300 -452
141 859 -16
786 464 -697
235 30 -322
161 560 21
622 752 -713
519 334 495
264 580 391
451 168 -173
747 267 -252
615 192 650
417 157 79
493 786 360
42 55 763
547 333 722
171 539 214
421 81 -298
302 697 -37
87 113 596
818 334 850
672 204 727
27 354 855
32 213 -194
482 703 105
128 634 161
839 629 -494
661 380 180
762 613 -291
621 310 357
821 22 -438
243 413 -953
638 711 711
353 534 506
865 882 -107
712 7 -81
695 193 853
298 81 -406
54 201 472
499 290 -589
320 892 -293
547 241 -279
558 283 853
236 499 -374
803 413 808
286 510 996
514 226 -873
551 236 67
498 42 -526
471 17 675
158 93 929
675 520 734
270 346 -553
170 724 744
380 24 977
618 491 453
590 443 72
259 227 -122
512 690 76
390 216 492
407 466 -901
317 789 -917
681 500 -369
715 508 -918
613 54 -626
341 31 555
376 426 -240
559 465 293
129 12 -994
701 417 -675
737 84 330
453 698 711
402 394 746
830 279 611
628 152 -169
136 754 571
609 417 376
208 34 -323
107 261 -96
821 810
254 259 -542
404 104 -414
802 493 -126
572 244 -92
609 544 -910
421 225 -486
60 774 -81
330 382 -921
150 11 391
675 95 147
700 387 -734
458 35 421
680 297 144
9 719 516
345 232 295
742 132 -743
144 806 431
269 42 246
726 794 111
321 143 636
563 163 -78
589 535 570
572 546 -561
386 113 -780
760 74 -457
294 681 295
298 504 599
692 216 563
64 403 -212
735 452 482
307 151 -998
360 194 -97
659 228 -607
247 665 -135
15 292 -607
505 42 560
