19

960 959
405 96 433
767 460 -618
543 114 -509
56 574 -799
467 9 340
618 547 -820
759 517 -191
444 549 -399
324 350 982
303 610 723
96 197 879
677 371 82
398 221 886
451 570 124
343 822 926
739 217 508
40 10 -880
37 577 -997
338 28 -92
367 421 291
126 660 477
393 739 -613
671 207 -983
454 358 476
352 759 480
557 570 -56
785 762 -335
122 323 -852
759 553 -75
154 485 207
565 120 -9
107 299 849
180 643 -15
807 236 963
702 93 36
348 304 500
516 357 -503
711 301 296
375 260 -810
379 364 -815
478 436 -181
618 693 -799
6 62 -711
132 204 -506
43 616 984
599 289 -67
684 704 -714
64 100 398
675 159 228
578 387 -468
441 402 894
121 215 -298
124 302 447
601 259 317
407 566 -310
797 730 821
658 10 -791
33 597 -107
68 689 956
73 234 -964
243 488 691
660 619 -92
106 28 -930
408 272 65
76 315 240
73 621 -315
313 653 34
228 492 -393
570 621 -930
420 463 -335
817 171 -211
704 531 22
101 189 -178
684 470 -969
335 299 185
171 156 328
646 115 638
218 545 -266
210 585 493
764 217 -867
156 793 -271
720 453 -699
719 800 270
676 564 -436
484 722 -591
785 168 -321
206 431 -452
643 152 -167
80 659 -601
125 734 121
633 316 350
556 313 83
162 364 -113
352 813 -680
353 638 44
802 682 -905
316 421 -110
596 509 959
243 616 701
366 698 614
58 778 49
111 599 -612
561 171 -129
586 597 -501
148 342 902
180 569 690
773 159 610
245 7 38
512 535 -396
183 136 59
380 806 922
238 105 -6
238 648 -995
325 469 -810
464 241 -362
25 509 945
447 576 -611
91 85 516
678 68 299
2 605 74
286 329 574
136 458 -691
483 581 143
599 582 -541
336 14 436
562 361 878
769 203 -740
426 318 -953
193 159 369
281 560 -596
761 397 -55
794 606 878
743 811 336
792 165 278
375 810 79
800 792 -616
692 207 -394
676 624 16
423 38 688
272 434 -825
236 329 -352
805 575 766
338 42 493
194 489 -621
223 550 40
40 643 922
240 21 -667
390 656 675
321 764 553
630 302 812
378 49 -394
642 550 76
115 555 75
89 617 275
783 252 208
343 740 707
109 528 515
647 469 163
827 767 -889
764 305 -975
23 375 -103
225 331 360
97 118 672
731 346 -182
431 387 -207
319 37 362
301 55 791
700 324 -647
150 409 979
31 474 912
481 679 739
480 665 -859
613 84 520
782 405 -874
646 624 582
229 269 -969
603 313 709
788 787 631
767 22 858
783 337 341
808 826 212
327 468 943
107 503 -324
810 239 632
210 563 481
386 303 411
257 810 786
316 359 99
777 810 888
126 58 -520
283 456 -579
672 402 301
254 78 185
638 333 -775
39 390 -42
819 525 -184
594 187 -450
123 514 28
314 180 725
353 115 -642
434 760 -110
636 387 50
229 763 -799
362 573 744
340 700 738
437 173 -187
777 146 -783
28 561 -179
498 394 -518
149 568 -319
507 137 -517
277 168 -715
641 517 687
485 135 -593
691 579 -849
705 670 -851
388 645 547
575 440 -182
775 158 -782
402 803 -696
512 85 438
536 232 -425
596 241 824
731 604 -9
217 507 40
449 570 -803
277 141 518
53 32 890
828 218 966
476 671 -40
126 8 -563
482 95 -256
557 539 -636
603 360 340
708 77 -620
666 400 -731
643 487 -721
100 749 142
652 505 748
84 113 -90
18 118 336
544 65 -339
442 308 -357
233 287 -886
427 498 -398
381 614 795
502 97 -198
629 617 -134
561 652 -752
557 173 690
824 520 -618
158 625 -803
496 355 620
223 139 -140
733 671 74
690 665 -134
89 373 -993
333 798 -570
819 797 -602
679 642 629
752 831 -449
218 118 -705
574 634 299
222 300 -162
30 240 -23
129 193 109
508 105 -584
350 451 -207
766 182 379
25 651 -24
523 334 816
79 383 493
755 236 718
229 829 586
357 245 -133
588 175 396
741 598 -152
261 340 239
764 490 -767
335 321 -78
318 379 154
737 300 -186
692 594 -101
596 226 -401
765 779 -62
472 755 989
716 72 -1000
46 639 862
565 798 454
119 444 494
504 713 -579
596 513 -600
688 594 -671
771 538 -863
534 583 158
545 701 597
280 79 -117
749 269 397
663 526 -175
96 654 -81
50 304 -670
463 822 628
202 745 803
100 659 -110
664 530 787
758 663 588
202 359 508
603 704 811
614 327 -922
248 149 -756
727 159 355
761 143 -885
85 533 -449
626 810 -209
769 403 630
68 60 296
359 830 524
543 285 599
49 611 617
99 96 158
223 253 913
200 651 -654
780 644 -109
634 659 -611
830 242 474
417 819 -648
810 213 -124
310 775 945
797 265 -377
570 171 416
804 683 -817
791 340 71
767 78 -884
616 370 364
229 322 495
457 228 700
114 503 20
643 6 -571
482 34 -22
542 214 -677
363 581 29
275 336 877
496 365 -704
656 395 620
314 111 -483
441 397 846
261 631 -105
40 221 551
124 410 -658
200 11 628
365 411 -709
818 651 -98
25 783 829
3 527 -283
69 669 -666
412 527 895
432 122 -310
394 139 862
165 37 527
287 207 -856
44 258 309
381 505 -637
605 301 620
696 56 -781
93 741 768
176 344 -157
60 757 -423
543 618 728
369 153 540
607 822 -394
386 23 -95
632 818 278
541 467 -209
299 496 676
267 402 -919
180 416 -142
366 296 310
644 647 922
619 32 893
815 702 863
638 307 124
354 531 -426
213 8 -689
455 336 952
790 317 699
58 52 -676
374 94 -816
613 121 -905
199 520 -286
658 124 -603
807 350 249
700 797 -350
313 640 875
452 529 -629
367 394 -910
533 707 202
241 748 -112
802 762 -565
735 4 -357
207 800 -924
457 413 -685
815 51 708
71 339 453
600 305 -785
823 481 -35
441 376 983
113 786 959
319 630 -917
286 604 196
346 598 185
794 307 -660
254 260 -490
141 523 292
772 625 820
450 707 203
637 150 -902
242 80 -648
433 478 -697
459 518 -156
638 68 -328
734 531 -805
82 467 766
787 40 -40
485 730 -311
230 649 238
569 321 -814
525 819 673
381 706 404
62 51 477
66 340 -78
554 493 -189
87 59 -799
156 411 -980
425 404 375
89 462 776
368 181 62
354 161 615
470 639 702
622 230 123
68 78 -458
540 740 682
557 331 -25
607 781 413
470 360 -463
400 221 954
387 470 920
458 477 290
1 240 133
605 271 754
273 535 -595
822 193 -736
216 133 68
559 591 -122
729 293 864
75 635 -398
815 339 365
282 722 -612
95 642 -656
442 678 -565
175 100 -89
506 757 716
413 453 -347
538 251 -285
390 608 -108
598 708 895
598 395 -126
670 452 725
530 703 -978
823 496 -199
102 480 -32
536 10 -321
36 146 -426
119 622 287
758 454 -481
208 149 359
603 480 458
113 718 -275
734 191 -516
681 75 -272
276 58 -985
491 267 313
496 771 517
239 225 405
255 214 -217
403 86 344
400 352 373
752 433 -292
64 15 -296
458 775 677
614 80 -95
832 398 -6
773 610 -385
563 400 -794
141 99 -567
509 325 -693
343 43 -672
9 508 114
683 290 -247
710 804 -201
665 40 540
338 661 210
87 655 -441
209 586 -83
258 96 504
461 93 -560
642 119 -363
498 271 43
603 75 -716
332 397 -555
628 122 -114
449 722 665
426 482 171
518 260 -302
782 793 -697
213 318 -952
561 126 -23
123 490 -228
519 572 -596
738 484 -703
765 673 553
516 652 -52
633 204 852
225 597 509
219 270 721
787 210 375
307 666 59
291 260 818
674 545 -13
792 168 -980
185 109 820
144 756 283
597 33 -741
162 537 -43
792 576 142
490 71 -168
274 266 453
63 676 -575
377 405 85
383 257 -458
260 238 -630
264 266 344
653 819 745
435 328 -280
231 621 650
509 130 818
400 674 -358
821 146 110
544 344 257
677 675 -357
8 702 799
802 749 -684
424 454 120
473 552 -658
440 185 -278
156 115 60
770 219 -24
244 95 -197
482 111 -147
672 214 959
709 260 254
219 287 -757
587 232 -527
551 545 -22
12 503 898
502 68 795
427 62 62
186 350 222
131 25 -638
599 748 -548
71 450 -748
551 431 137
337 468 837
620 448 -932
102 589 -605
134 495 -712
423 359 806
281 698 728
572 799 237
296 416 -553
463 789 594
222 287 -63
243 677 929
719 757 -618
429 392 -303
342 238 -718
289 269 -883
214 121 233
4 466 -312
253 131 -209
147 787 -322
527 429 -44
38 747 218
203 23 972
125 39 -185
335 800 121
52 794 836
752 546 329
213 473 -303
538 357 -735
528 818 -776
130 254 103
394 352 958
690 735 -920
419 391 -890
312 345 -238
765 197 145
275 455 -586
303 171 -954
224 153 474
47 684 472
738 561 -807
366 19 476
165 239 -876
136 583 39
428 644 -575
288 285 281
700 285 20
238 666 825
636 432 -265
456 282 474
38 696 -185
417 96 990
794 497 -396
330 35 947
104 628 -960
513 443 592
769 494 -206
178 194 928
640 151 -585
23 474 -927
383 707 667
804 73 -874
817 268 377
356 194 -223
200 572 0
236 620 -540
781 5 905
734 128 655
613 398 653
49 159 687
733 475 616
160 264 246
470 588 -526
2 786 357
192 360 -678
363 492 -675
53 76 805
528 650 -347
111 673 -834
303 641 -454
306 805 -259
219 778 -489
278 322 408
674 669 356
658 325 -886
349 762 463
131 21 -367
566 377 -165
500 123 -674
430 91 -956
128 629 -817
145 58 -182
426 763 -972
44 239 372
31 271 -700
817 543 494
112 246 701
307 731 -130
316 726 -765
767 543 -361
127 325 -597
91 618 -713
938 838
754 522 -767
623 368 596
832 886 -425
335 897 759
263 64 97
28 711 -845
59 198 -567
23 844 -459
696 171 265
836 482 586
881 804 -404
495 26 -34
627 384 -681
369 291 -914
360 637 810
479 442 -806
850 151 -104
605 543 821
709 640 224
143 890 -870
553 794 -237
553 766 130
15 306 -726
702 819 74
913 563 -678
357 332 -800
65 906 807
610 224 -82
207 249 -598
723 887 618
678 32 -399
623 401 727
528 609 -573
704 29 -636
275 351 317
801 439 117
325 348 761
425 295 -740
443 705 442
581 803 -762
166 924 46
846 183 301
630 555 752
21 497 -654
806 792 884
602 27 -464
169 344 925
123 507 -825
598 748 -312
221 568 676
537 140 583
123 748 307
263 341 -375
428 389 509
413 595 442
291 369 167
764 599 679
450 443 -800
713 425 571
579 502 -810
788 538 195
889 300 -539
529 757 424
382 569 -200
566 20 -549
727 525 419
251 835 501
452 389 739
543 430 -816
122 153 621
66 54 956
429 657 595
839 880 -707
481 432 -942
115 211 -818
764 303 -204
230 457 -87
275 71 268
330 235 924
639 616 -973
514 374 -629
129 623 528
161 489 -917
19 780 685
441 446 456
386 541 363
716 885 139
435 50 636
423 487 -270
580 110 337
852 54 114
396 704 996
764 267 -38
543 607 474
386 902 -58
157 225 -619
905 683 753
836 439 402
917 807 -826
584 845 -980
92 608 885
363 766 760
153 572 -931
157 746 -139
275 233 -431
373 861 609
459 594 -72
906 378 683
745 505 638
204 348 -431
687 290 138
348 732 371
493 37 266
818 540 441
281 667 152
686 936 -556
795 565 -935
731 31 332
684 783 437
510 220 664
420 204 -997
784 85 591
792 318 -212
193 203 -814
554 213 -789
103 90 186
819 584 425
460 514 709
895 88 839
231 869 642
736 343 164
142 429 575
673 934 -415
458 25 -331
257 886 437
162 190 879
627 545 80
611 366 304
413 528 -645
522 229 -818
374 161 747
712 213 943
486 192 -919
213 564 12
264 710 -752
375 750 -323
885 158 -171
363 542 -190
713 270 981
905 538 456
518 883 398
393 651 594
161 372 -762
250 755 -750
229 535 -346
789 342 800
259 112 222
798 938 -435
71 867 661
671 19 474
203 122 976
648 105 -465
380 307 -645
613 460 944
592 449 -955
809 366 40
250 711 281
286 573 368
736 128 -942
537 403 876
506 380 102
55 691 -39
472 691 983
300 938 439
775 759 -441
411 706 854
553 650 434
753 706 -231
31 924 -936
284 800 895
592 892 -472
136 557 214
809 811 -286
620 561 -467
78 383 -62
451 520 720
264 186 -618
532 347 72
260 841 309
314 540 2
422 189 916
858 485 -597
519 722 -306
822 717 810
552 94 753
477 51 -462
319 457 -942
527 694 -555
510 473 -705
752 897 -780
236 897 -627
476 781 808
338 243 755
277 807 274
215 20 593
371 745 -217
442 357 277
860 622 -910
552 394 -941
124 774 785
745 476 -20
381 356 547
198 517 928
528 255 -265
855 147 797
685 12 357
185 178 -258
261 703 -293
755 793 261
896 901 -878
130 500 429
420 184 273
838 319 661
794 262 -841
611 350 817
366 833 308
874 25 -765
179 345 5
857 4 721
553 391 64
742 816 -253
604 235 -224
277 483 -674
258 403 81
705 421 918
698 254 359
132 60 -21
852 736 -334
844 855 226
637 273 432
918 184 881
798 755 975
833 266 74
8 210 313
510 928 -303
833 932 -724
85 472 910
525 202 824
104 126 334
391 776 -91
677 114 65
151 270 -649
454 113 -540
436 319 191
764 678 661
866 202 617
920 540 -102
354 878 912
559 619 6
490 209 -106
568 670 -655
820 852 12
139 355 359
351 282 -733
247 305 -823
840 721 -407
855 891 313
130 909 200
886 449 11
259 643 300
84 379 878
149 488 383
125 454 -987
58 793 -827
270 824 107
483 170 -966
767 408 -909
714 650 -482
54 766 30
913 862 -393
924 431 -120
235 689 166
428 370 -400
32 440 717
623 713 -430
805 638 847
615 220 -738
59 395 308
520 239 68
77 262 688
406 69 636
262 380 389
9 478 -183
787 527 593
388 190 -806
97 721 -781
176 860 -169
52 319 184
776 485 36
911 104 -197
416 921 -927
142 309 12
346 525 866
111 668 -979
306 171 939
248 381 260
525 359 -499
311 898 933
379 180 491
749 93 241
386 102 -519
727 466 779
386 211 752
774 920 -407
294 806 608
599 76 -42
487 694 -985
711 865 -193
542 825 227
893 788 -134
522 927 231
372 538 600
875 587 112
601 725 147
235 234 -695
603 879 391
63 82 81
693 790 -562
360 658 -805
147 393 -694
139 35 -899
938 830 610
829 553 279
504 824 -98
928 32 48
55 297 774
295 878 75
550 413 -372
529 345 -338
458 671 622
850 905 -195
167 669 -529
187 352 -67
524 149 -565
438 402 550
669 925 57
863 442 -822
809 357 782
506 756 -541
661 566 -103
310 864 -247
916 851 65
377 755 330
582 73 -773
841 362 446
419 359 -755
164 709 -682
587 459 517
673 889 -845
65 377 -443
168 531 -114
633 678 519
228 769 185
899 160 322
333 594 133
347 257 482
202 641 -891
415 358 -552
441 14 -545
602 425 588
716 162 676
101 905 -2
922 540 -601
164 882 958
513 4 -392
300 917 915
40 128 -643
319 779 532
29 792 -991
709 343 -527
82 915 -23
299 340 -435
327 464 -214
566 679 241
659 510 -407
695 844 -500
514 650 -238
48 456 -798
561 911 -798
900 343 106
114 220 -88
657 603 -861
658 750 -923
857 645 -764
133 847 842
261 14 691
153 555 990
885 487 56
204 606 63
435 659 -405
600 603 802
449 931 476
308 283 498
876 644 100
622 705 -925
580 844 -367
494 689 882
863 372 49
584 417 -662
686 582 -548
309 458 286
22 833 -274
156 178 792
231 204 3
923 210 176
166 525 919
731 819 -737
716 521 265
247 610 -884
358 915 -766
151 4 715
392 309 -738
696 687 -993
865 803 360
414 815 -401
6 347 108
166 22 139
591 843 -775
833 235 765
300 480 290
489 459 -185
181 109 430
558 600 410
301 319 215
129 526 431
108 425 482
878 454 221
454 769 660
215 512 -855
56 217 850
187 222 151
126 166 43
211 835 -754
273 277 -341
423 315 24
799 275 -431
463 305 862
711 130 764
554 271 833
727 747 309
147 727 -853
535 858 640
652 85 -944
701 179 -434
513 57 -474
131 785 -79
827 338 102
691 795 170
893 471 -938
808 821 569
109 295 259
633 734 -66
610 92 -981
886 583 -358
169 504 -153
669 825 -816
885 221 -693
433 15 435
530 562 -306
514 177 -748
863 418 367
13 573 -602
346 725 958
340 290 756
575 761 -733
102 809 -147
671 52 -947
192 525 -96
925 871 -548
653 508 898
561 704 -819
347 301 -915
209 33 -900
158 572 606
499 908 -762
880 657 -505
115 288 902
722 743 933
858 727 132
721 184 -773
831 45 -953
45 23 889
81 231 974
197 822 -886
26 272 -764
693 869 297
594 260 -81
42 469 -534
640 728 -122
594 924 65
489 514 521
831 407 -917
821 287 -938
791 448 -505
877 552 200
184 141 -679
311 803 937
301 918 -127
247 399 445
376 29 -207
650 178 411
802 621 -936
104 367 -32
326 627 -643
384 792 -711
559 737 302
383 748 -669
9 268 688
495 283 -991
113 563 724
734 924 583
866 34 435
590 288 60
807 634 -298
73 536 276
800 642 874
163 34 -952
541 549 -191
285 569 462
730 222 769
221 553 926
733 567 -372
495 242 417
286 280 519
187 434 329
852 80 -942
221 301 -382
771 45 957
16 828 -162
829 514 -648
695 751 -456
871 724 -737
111 799 218
814 538 -806
34 95 322
714 140 -272
211 461 619
758 831 99
744 668 -283
309 482 280
265 403 213
208 703 -505
39 537 718
40 359 -391
623 244 -768
99 533 96
685 232 -183
565 651 518
32 750 -63
870 319 95
531 249 -347
102 649 434
251 501 506
766 87 92
446 544 -354
134 932 -121
33 343 683
755 403 228
833 703 -343
79 689 989
790 821 -596
236 739 -162
210 501 765
69 461 -763
211 295 -423
891 378 -602
122 186 454
335 808 -825
484 326 579
302 392 0
666 107 112
535 223 -933
679 696 -725
654 257 -33
873 256 -496
903 615 617
388 225 737
170 17 -251
629 41 -101
746 592 -991
463 236 -685
78 52 252
834 675 -784
1 395 -788
661 500 -584
779 256 -770
666 786 -232
589 298 182
865 651 757
516 799 781
594 132 -107
933 93 193
630 104 303
29 678 897
826 803 718
854 828 -627
555 286 -279
265 494 -703
560 844 -861
737 847 278
529 694 -224
149 541 666
545 731 -624
368 92 -690
193 716 -524
910 148 789
141 433 -238
98 901 -284
293 64 -886
163 636 959
650 273 830
91 443 449
436 488 871
836 617 813
388 485 481
851 907 -942
287 487 209
138 8 65
648 136 -828
302 484 751
455 621 -626
439 620 792
492 890 -150
360 343 800
421 296 926
540 644 -358
533 834 -995
112 519 -359
440 754 61
595 438 -619
394 872 -683
82 177 -207
581 188 509
923 922 -745
643 490 667
826 24 210
663 65 -672
536 121 -404
248 420 -454
247 268 583
658 150 -814
819 276 440
412 884 -803
663 445 -112
5 752 971
15 353 -936
814 853 383
427 94 966
77 363 175
12 838 -118
212 849 318
478 226 -805
708 579 -783
466 623 -219
345 798 -26
50 848 -91
903 586 -547
109 161 528
221 694 829
96 728 -115
810 416 -304
277 54 726
387 30 -390
686 56 -237
876 666 -62
463 662 679
277 248 754
75 710 -522
440 303 568
443 240 -4
287 656 653
183 144 -318
310 217 -708
626 638 643
862 679 766
877 925 -51
453 319 424
709 554 -614
272 541 -49
864 452 -206
655 31 -473
8 156 -674
759 462 106
407 532 -345
641 287 567
22 860 -18
639 893 -171
613 632 946
803 346 459
541 249 -486
57 297 111
368 32 -317
300 743 -879
45 492 747
536 566 -405
238 152 -495
669 318 -314
911 12 -528
494 365 977
486 401 426
253 660 31
117 638 -668
310 14 -635
464 679 349
643 21 -699
801 563 508
642 228 -848
421 803 -769
355 57 753
347 659 756
935 863 737
189 545 -966
240 747 540
361 366 1
460 931 309
584 501 -922
812 435 -898
172 304 140
528 645 -158
244 73 -135
525 914 -896
230 623 -891
734 586 -232
33 750 -974
806 751 825
249 459 277
578 883 793
600 857 219
63 65 -13
79 547 -818
832 534 653
906 664 -214
785 107 465
749 324 -945
332 712 -663
248 219 677
321 99 -310
506 668 -839
401 419 -999
801 196 -213
108 310 -541
235 386 540
385 175 457
335 729 -891
350 581 -223
707 824 460
291 316 863
401 409 -728
872 501 67
582 637 -56
154 255 -803
745 573 -674
505 313 -225
583 611 -219
339 348 794
717 721 -432
122 338 -505
775 58 -289
98 822 141
11 350 747
717 674 821
508 538 -655
797 224 -21
870 39 -202
130 603 -345
548 1 -540
860 719 806
53 303 676
388 99 -148
595 224 -751
627 53 -869
832 808 -256
426 583 -181
740 522 -13
731 324 144
887 567 -801
299 185 -57
550 515 165
348 486 605
781 397 -429
724 700 -697
215 909 353
200 137 -972
144 359 879
270 208 -305
704 589 236
910 475 839
373 902 -536
869 266 -447
757 747 -480
216 517 -291
350 372 -446
635 228 249
280 19 -514
732 561 735
424 147 -190
309 452 906
25 546 -609
370 606 -569
624 277 247
374 358 153
442 288 -46
209 275 827
328 831 -842
153 335 -504
23 731 -653
641 90 688
499 480 308
724 536 985
385 61 -181
554 478 626
638 447 -384
668 714 564
248 407 425
754 520 -40
270 483 411
258 347 948
285 872 -797
933 16 922
486 554 -804
82 455 -34
619 638 -354
925 693 -887
854 512 933
872 119 197
497 354 706
689 360 -996
36 65 380
952 894
95 866 612
294 684 962
572 905 695
325 395 945
712 866 -720
671 628 -808
840 893 -424
187 657 476
763 797 -855
113 96 -982
526 609 -938
552 695 -598
159 536 -621
587 881 -406
851 43 -979
647 842 -211
898 500 -469
451 857 -114
174 661 929
224 353 -844
384 574 141
122 547 -638
498 764 -43
130 440 830
402 226 92
749 34 201
294 94 -494
400 134 -549
617 67 852
903 407 -865
344 23 -850
168 279 157
265 922 -198
744 188 -382
503 732 976
447 561 63
157 618 653
371 285 -611
803 522 241
358 574 851
197 802 -301
611 868 1
702 369 718
854 945 -743
884 299 -300
755 73 881
188 848 -106
930 951 -925
704 621 115
289 515 -794
336 663 385
563 389 -923
307 134 -668
551 796 202
596 516 879
627 247 -878
706 907 -975
165 686 -204
446 852 -668
667 4 -425
786 867 650
699 439 -346
326 156 503
343 22 915
178 145 843
783 588 585
851 661 363
440 756 110
813 218 527
232 440 169
13 75 13
614 284 -122
117 379 964
843 942 859
165 886 -416
512 735 -447
510 421 165
524 407 -148
102 283 -995
49 149 -200
190 122 -501
168 684 568
620 111 -746
40 392 834
824 367 -452
437 200 274
438 421 -569
571 807 103
152 238 -139
731 49 -968
361 840 316
863 114 621
93 800 726
79 932 -807
795 437 -149
139 197 700
740 823 540
785 843 506
387 884 743
721 248 623
105 344 270
551 473 -136
618 535 690
536 699 -716
315 255 174
157 776 122
126 382 -878
639 775 -5
879 80 -747
566 66 -415
328 719 149
785 867 -901
341 283 888
183 765 -815
509 753 -821
601 663 -725
56 266 -83
584 277 -847
663 184 6
794 452 -735
419 286 -423
156 816 -361
131 515 226
94 553 -658
738 395 239
123 929 535
2 187 275
176 203 -335
844 273 29
64 129 87
872 753 365
824 296 -797
842 844 363
552 459 954
612 108 808
742 579 566
422 114 98
674 153 -680
711 58 -769
896 144 568
6 781 994
510 269 92
424 400 -415
46 454 239
198 563 953
922 647 -517
484 816 -491
363 291 -588
198 575 384
728 300 464
369 942 989
264 653 601
107 569 803
658 913 -227
347 427 -128
618 414 -618
16 787 -340
186 798 138
473 47 -676
367 93 -567
557 335 -389
251 45 751
696 587 -769
80 319 432
607 4 925
364 833 408
653 237 -125
311 881 -78
299 565 -676
485 708 -370
365 573 -974
644 119 584
833 938 -767
576 218 -919
942 122 -904
906 558 924
786 417 -996
712 91 -205
616 947 -842
937 870 -326
940 747 -695
834 640 -520
315 788 134
75 685 -977
227 263 147
140 705 708
578 891 475
160 40 313
246 392 316
594 273 922
869 304 24
459 716 92
393 896 310
314 249 684
296 423 -91
149 90 43
753 812 -936
564 856 423
252 562 -575
414 412 -116
222 513 276
511 264 513
261 64 244
38 866 -786
113 243 -686
264 90 -411
831 697 -335
851 446 608
747 9 -176
686 423 -353
525 288 -84
93 864 -210
529 284 936
203 258 -301
372 626 -147
597 590 327
463 687 20
878 310 -89
924 734 698
841 530 866
906 231 416
158 166 -232
232 541 -678
945 122 -252
792 654 104
154 685 195
767 752 379
761 132 218
434 399 259
35 238 -664
578 36 529
409 374 449
916 3 -246
767 211 486
384 595 -511
767 610 -160
519 198 591
290 173 267
32 463 579
814 245 -673
633 1 903
233 673 823
725 160 -589
691 530 -176
107 176 -552
689 623 -60
466 496 -424
904 120 932
821 345 -564
287 489 671
706 710 98
561 766 -648
637 249 -122
950 357 -49
552 485 329
193 225 -599
206 911 750
714 386 -829
158 857 397
860 834 -599
206 336 -213
348 257 823
35 193 121
33 203 -57
204 457 -977
249 354 156
152 865 627
225 593 122
44 218 760
188 471 -530
433 549 -522
188 728 -627
643 818 686
941 412 -456
180 804 928
834 532 -81
540 539 740
484 827 217
731 841 465
159 721 863
127 716 914
283 600 547
833 207 407
884 541 -538
451 81 -598
471 902 969
184 543 -348
199 882 752
339 699 162
660 895 748
747 883 -622
426 465 -44
942 796 -108
793 655 747
803 819 -362
540 887 -590
644 424 -970
22 311 349
45 146 143
140 265 942
565 528 84
463 687 376
445 172 -985
392 435 -912
46 856 -464
908 432 -987
400 943 819
706 484 966
389 591 -116
455 487 660
162 934 -736
120 474 762
50 320 -116
572 346 349
200 359 -949
72 869 -647
204 130 744
652 113 94
635 223 277
750 878 -507
235 450 566
688 499 -487
384 321 -528
346 917 317
597 438 -165
148 506 295
259 398 -18
458 747 -453
191 747 -280
908 742 -907
154 901 -968
384 34 -456
138 603 499
206 369 127
767 4 843
451 148 758
64 924 -550
841 927 747
678 68 -444
466 78 -187
319 384 -939
841 499 857
762 765 707
357 235 -149
627 88 -140
332 637 922
529 287 -171
539 276 945
899 135 -537
18 721 -953
270 889 -540
831 398 -371
543 139 -872
452 905 -99
751 779 -862
346 21 -634
67 862 -52
434 679 -415
748 800 -405
65 270 995
399 949 -688
57 243 -349
388 393 -35
272 438 -68
356 415 565
512 724 -173
322 125 -915
292 133 617
845 343 357
435 617 23
726 435 -292
914 819 527
721 203 -651
438 131 -137
811 515 15
109 265 487
623 763 -771
387 619 -841
430 607 836
4 407 -540
558 808 -12
15 245 964
62 685 942
764 630 94
118 824 719
396 724 -501
409 822 462
848 856 -9
341 311 880
21 884 836
634 424 -928
222 922 -733
588 259 -244
198 95 -133
923 180 946
949 443 94
787 309 128
376 136 -545
719 608 -405
836 158 -721
268 229 -155
396 669 688
915 651 874
499 737 366
12 904 -101
134 949 245
101 163 133
194 422 -790
275 161 -819
697 394 -460
534 668 -378
891 318 -932
177 702 828
36 459 -879
814 356 888
520 160 877
13 848 340
114 808 -174
874 140 423
157 286 156
55 116 -254
688 362 -570
492 843 -311
888 365 -166
403 372 281
289 70 -297
117 699 315
635 775 794
585 542 -762
861 348 778
852 409 175
315 74 626
70 220 721
484 269 -735
191 575 -402
527 749 -348
922 157 192
280 34 823
200 334 276
704 748 -844
666 138 -185
272 584 883
250 18 -966
223 759 139
550 260 -323
494 265 -31
169 127 913
211 346 -595
890 129 952
477 389 -836
113 682 220
931 943 326
32 745 -69
790 844 375
460 359 358
8 13 -739
5 202 901
336 316 -419
389 760 -367
125 229 -947
661 333 570
715 482 -749
557 309 -823
260 39 -681
911 188 640
114 510 -295
126 565 -727
23 951 11
144 736 -61
147 192 -862
377 221 167
154 385 310
322 523 947
410 757 -321
911 245 103
667 671 -136
462 61 -745
676 510 713
1 109 587
557 415 547
429 668 -36
733 803 452
374 242 -687
305 641 -796
177 143 -39
599 167 249
864 159 625
39 616 42
221 949 -468
612 81 -824
649 580 -916
803 161 -743
660 891 954
837 825 4
425 888 708
94 552 714
686 134 891
682 384 851
733 219 750
439 227 -140
590 949 -815
777 786 -898
946 775 109
453 635 -123
77 850 -380
542 349 -239
927 260 -492
202 338 824
147 729 -667
328 184 -475
123 389 -8
383 256 -418
630 762 791
317 638 114
382 721 -975
596 98 859
828 10 489
827 178 768
265 898 865
590 291 -481
379 847 -525
345 103 536
573 443 506
683 627 -340
230 667 -973
594 65 -616
304 540 123
62 847 90
946 290 805
529 622 639
304 695 308
860 947 726
718 795 -441
717 397 391
542 641 -352
195 312 -127
432 781 -774
125 113 -776
481 580 210
254 656 24
30 545 536
848 309 -86
765 58 -828
75 206 -212
505 97 944
421 903 -250
422 630 -625
575 199 195
381 444 -686
293 210 459
789 778 191
505 508 -730
603 318 537
419 128 -325
495 749 549
861 858 612
50 518 130
77 720 -847
812 669 -894
339 144 528
503 554 -207
649 151 141
550 508 25
325 608 -932
22 757 -892
860 949 -571
885 248 597
147 209 918
148 686 366
921 530 -795
542 418 -980
322 38 -231
555 874 -985
565 134 -622
889 520 516
186 932 260
183 414 -360
325 777 -532
531 868 64
599 651 618
650 112 952
552 511 172
807 660 529
212 441 939
527 474 413
114 574 723
488 76 932
390 509 432
622 183 25
771 648 394
43 773 128
944 851 456
336 513 568
523 91 -482
570 853 892
940 571 -541
704 361 -516
657 872 -95
76 443 635
32 5 629
354 631 -147
777 202 -876
44 26 -614
390 487 68
832 235 791
109 616 -540
327 868 202
387 3 -209
786 728 406
120 769 155
620 146 702
256 175 935
657 912 -270
659 904 573
572 60 -468
823 834 -12
57 803 -521
937 535 956
54 907 900
187 906 -551
608 220 947
901 746 491
154 222 -718
272 87 -142
756 871 209
545 288 811
219 250 637
621 151 -233
530 850 -901
280 653 953
847 152 642
210 927 -595
30 431 -857
498 273 -580
454 719 -326
353 400 699
